Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	Citation	Created in	deprecation_candidate	deprecation_comment	Documentation	Example	File extension	has format	has function	has identifier	has input	has output	has topic	hasHumanReadableId	http://data.bioontology.org/metadata/prefixIRI	http://edamontology.org/comment_handle	http://edamontology.org/next_id	http://purl.obolibrary.org/obo/date	http://purl.obolibrary.org/obo/edam#data	http://purl.obolibrary.org/obo/edam#edam	http://purl.obolibrary.org/obo/edam#events	http://purl.obolibrary.org/obo/edam#formats	http://purl.obolibrary.org/obo/edam#identifiers	http://purl.obolibrary.org/obo/edam#obsolete	http://purl.obolibrary.org/obo/edam#operations	http://purl.obolibrary.org/obo/edam#placeholder	http://purl.obolibrary.org/obo/edam#topics	http://purl.obolibrary.org/obo/idspace	http://purl.obolibrary.org/obo/is_anti_symmetric	http://purl.obolibrary.org/obo/is_metadata_tag	http://purl.obolibrary.org/obo/is_reflexive	http://purl.obolibrary.org/obo/is_symmetric	http://purl.obolibrary.org/obo/namespace	http://purl.obolibrary.org/obo/remark	http://purl.obolibrary.org/obo/transitive_over	http://purl.org/dc/elements/1.1/contributor	http://purl.org/dc/elements/1.1/creator	http://purl.org/dc/elements/1.1/format	http://purl.org/dc/elements/1.1/title	http://usefulinc.com/ns/doap#Version	http://www.geneontology.org/formats/oboInOwl#comment	http://www.geneontology.org/formats/oboInOwl#consider	http://www.geneontology.org/formats/oboInOwl#hasAlternativeId	http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym	http://www.geneontology.org/formats/oboInOwl#hasDbXRef	http://www.geneontology.org/formats/oboInOwl#hasDbXref	http://www.geneontology.org/formats/oboInOwl#hasDefinition	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym	http://www.geneontology.org/formats/oboInOwl#hasHumanReadableId	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym	http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym	http://www.geneontology.org/formats/oboInOwl#hasSubset	http://www.geneontology.org/formats/oboInOwl#inSubset	http://www.geneontology.org/formats/oboInOwl#isCyclic	http://www.geneontology.org/formats/oboInOwl#replacedBy	http://www.geneontology.org/formats/oboInOwl#savedBy	http://www.geneontology.org/formats/oboInOwl#SubsetProperty	http://xmlns.com/foaf/0.1/page	Information standard	is format of	is function of	is identifier of	is input of	is output of	is topic of	isdebtag	Media type	notRecommendedForAnnotation	Obsolete since	Old parent	Old related	Ontology used	Organisation	refactor_candidate	refactor_comment	Regular expression	Repository	thematic_editor
http://edamontology.org/data_1488	Pairwise protein tertiary structure alignment (C-alpha atoms)		Alignment (superimposition) of exactly two protein tertiary (3D) structures (typically C-alpha atoms only considered).|C-beta atoms from amino acid side-chains may be included.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1488																											http://edamontology.org/data_1481					Alignment (superimposition) of exactly two protein tertiary (3D) structures (typically C-alpha atoms only considered).						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/data_1489	Multiple protein tertiary structure alignment (all atoms)		Alignment (superimposition) of exactly two protein tertiary (3D) structures (all atoms considered).	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1489																											http://edamontology.org/data_1481					Alignment (superimposition) of exactly two protein tertiary (3D) structures (all atoms considered).						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/data_1490	Multiple protein tertiary structure alignment (C-alpha atoms)		Alignment (superimposition) of exactly two protein tertiary (3D) structures (typically C-alpha atoms only considered).|C-beta atoms from amino acid side-chains may be included.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1490																											http://edamontology.org/data_1481					Alignment (superimposition) of exactly two protein tertiary (3D) structures (typically C-alpha atoms only considered).						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/data_1491	Structure alignment (nucleic acid pair)		Alignment (superimposition) of exactly two nucleic acid tertiary (3D) structures.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1491																											http://edamontology.org/data_1479|http://edamontology.org/data_1482					Alignment (superimposition) of exactly two nucleic acid tertiary (3D) structures.						http://purl.obolibrary.org/obo/edam#obsolete																1.12									
http://edamontology.org/data_1492	Multiple nucleic acid tertiary structure alignment		Alignment (superimposition) of more than two nucleic acid tertiary (3D) structures.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1492																											http://edamontology.org/data_1482					Alignment (superimposition) of more than two nucleic acid tertiary (3D) structures.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/data_1493	RNA structure alignment	Structure alignment (RNA)	Alignment (superimposition) of RNA tertiary (3D) structures.	FALSE			http://edamontology.org/data_1482		beta12orEarlier													data_1493																																Alignment (superimposition) of RNA tertiary (3D) structures.	Structure alignment (RNA)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1494	Structural transformation matrix		"Matrix to transform (rotate/translate) 3D coordinates, typically the transformation necessary to superimpose two molecular structures."	FALSE			http://edamontology.org/data_2082		beta12orEarlier													data_1494																																"Matrix to transform (rotate/translate) 3D coordinates, typically the transformation necessary to superimpose two molecular structures."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1495	DaliLite hit table		"DaliLite hit table of protein chain tertiary structure alignment data.|The significant and top-scoring hits for regions of the compared structures is shown. Data such as Z-Scores, number of aligned residues, root-mean-square deviation (RMSD) of atoms and sequence identity are given."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1495																											http://edamontology.org/data_0887					DaliLite hit table of protein chain tertiary structure alignment data.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/data_1496	Molecular similarity score		A score reflecting structural similarities of two molecules.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1496																											http://edamontology.org/data_0888					A score reflecting structural similarities of two molecules.						http://purl.obolibrary.org/obo/edam#obsolete																beta12orEarlier									
http://edamontology.org/data_1497	Root-mean-square deviation	RMSD	Root-mean-square deviation (RMSD) is calculated to measure the average distance between superimposed macromolecular coordinates.	FALSE			http://edamontology.org/data_0888		beta12orEarlier													data_1497																																Root-mean-square deviation (RMSD) is calculated to measure the average distance between superimposed macromolecular coordinates.	RMSD					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1498	Tanimoto similarity score		"A measure of the similarity between two ligand fingerprints.|A ligand fingerprint is derived from ligand structural data from a Protein DataBank file. It reflects the elements or groups present or absent, covalent bonds and bond orders and the bonded environment in terms of SATIS codes and BLEEP atom types."	FALSE			http://edamontology.org/data_0888		beta12orEarlier													data_1498																																A measure of the similarity between two ligand fingerprints.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1499	3D-1D scoring matrix		A matrix of 3D-1D scores reflecting the probability of amino acids to occur in different tertiary structural environments.	FALSE			http://edamontology.org/data_0892		beta12orEarlier													data_1499																																A matrix of 3D-1D scores reflecting the probability of amino acids to occur in different tertiary structural environments.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1501	Amino acid index		A table of 20 numerical values which quantify a property (e.g. physicochemical or biochemical) of the common amino acids.	FALSE			http://edamontology.org/data_2016|http://edamontology.org/data_2082		beta12orEarlier													data_1501																																A table of 20 numerical values which quantify a property (e.g. physicochemical or biochemical) of the common amino acids.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1502	Amino acid index (chemical classes)	Chemical classes (amino acids)	"Chemical classification (small, aliphatic, aromatic, polar, charged etc) of amino acids."	FALSE			http://edamontology.org/data_1501		beta12orEarlier													data_1502																																"Chemical classification (small, aliphatic, aromatic, polar, charged etc) of amino acids."	Chemical classes (amino acids)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1503	Amino acid pair-wise contact potentials	Contact potentials (amino acid pair-wise)	Statistical protein contact potentials.	FALSE			http://edamontology.org/data_2016		beta12orEarlier													data_1503																																Statistical protein contact potentials.	Contact potentials (amino acid pair-wise)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1505	Amino acid index (molecular weight)	Molecular weight (amino acids)	Molecular weights of amino acids.	FALSE			http://edamontology.org/data_1501		beta12orEarlier													data_1505																																Molecular weights of amino acids.	Molecular weight (amino acids)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1506	Amino acid index (hydropathy)	Hydropathy (amino acids)	"Hydrophobic, hydrophilic or charge properties of amino acids."	FALSE			http://edamontology.org/data_1501		beta12orEarlier													data_1506																																"Hydrophobic, hydrophilic or charge properties of amino acids."	Hydropathy (amino acids)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1507	Amino acid index (White-Wimley data)	White-Wimley data (amino acids)	Experimental free energy values for the water-interface and water-octanol transitions for the amino acids.	FALSE			http://edamontology.org/data_1501		beta12orEarlier													data_1507																																Experimental free energy values for the water-interface and water-octanol transitions for the amino acids.	White-Wimley data (amino acids)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1508	Amino acid index (van der Waals radii)	van der Waals radii (amino acids)	Van der Waals radii of atoms for different amino acid residues.	FALSE			http://edamontology.org/data_1501		beta12orEarlier													data_1508																																Van der Waals radii of atoms for different amino acid residues.	van der Waals radii (amino acids)					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_1509	Enzyme report		An informative report on a specific enzyme.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_1509																											http://edamontology.org/data_0896					An informative report on a specific enzyme.						http://purl.obolibrary.org/obo/edam#obsolete																1.5									
